Budget,ActorPopularity,Genre,Rating
61346084,0.41,Adventure,4.0
40883252,0.71,Comedy,4.1
167370426,0.82,Animation,5.7
14703322,0.91,Romance,4.1
22747918,0.36,Drama,4.0
25957696,0.49,Drama,4.0
61782042,0.78,Comedy,4.9
193090757,0.6,Adventure,5.9
157133869,0.42,Sci-Fi,4.3
10431572,0.95,Indie,4.4
153640496,0.41,Fantasy,4.0
17368918,0.59,Indie,4.0
270542564,0.48,Fantasy,5.0
66411543,0.59,Comedy,4.0
49459675,0.86,Romance,4.9
215862516,0.7,Action,5.6
101202261,0.54,Crime,4.0
29654766,0.59,Drama,4.0
109499241,0.45,Sci-Fi,4.0
29102576,0.38,Drama,4.0
256560408,0.45,Action,5.2
22612792,0.68,Romance,4.0
126955337,0.66,Fantasy,4.1
27033886,0.71,Horror,4.1
40042733,0.69,Crime,4.6
131495607,0.6,Crime,5.3
142914871,0.33,Sci-Fi,4.0
227325674,0.59,Action,4.9
48361329,0.52,Drama,4.0
75709272,0.49,Fantasy,4.0
71247422,0.92,Fantasy,5.2
24967155,0.91,Thriller,5.6
261134805,0.74,Action,5.9
70710942,0.79,Comedy,4.4
33866654,0.35,Romance,4.0
72636001,0.57,Adventure,4.2
192429041,0.88,Adventure,7.4
65184824,0.94,Comedy,4.8
102840405,0.86,Sci-Fi,5.1
36238155,0.45,Romance,4.0
13377543,0.85,Indie,4.6
108180881,0.48,Action,4.2
21442905,0.94,Comedy,4.3
48120998,0.84,Romance,4.7
6715615,0.93,Indie,5.1
31950183,0.52,Comedy,4.0
180942741,0.73,Fantasy,5.9
171623575,0.46,Animation,4.4
135307313,0.52,Adventure,4.6
114642206,0.48,Sci-Fi,4.0
62380159,0.68,Comedy,4.7
116856891,0.8,Crime,5.2
25085710,0.96,Comedy,4.4
196036846,0.62,Action,5.2
88060825,0.53,Adventure,4.3
167956313,0.88,Animation,6.9
26773729,0.61,Horror,4.0
58363017,0.92,Animation,5.1
32875550,0.96,Romance,5.9
84497960,0.83,Animation,4.9
17196678,0.41,Horror,4.0
244048976,0.37,Fantasy,4.4
29790683,0.46,Comedy,4.0
25901737,0.32,Drama,4.0
154477690,0.48,Adventure,4.9
62570364,0.59,Comedy,4.0
145654992,0.65,Animation,4.4
15407780,0.37,Horror,4.0
15179712,0.43,Indie,4.0
47865964,0.49,Drama,4.0
146384310,0.37,Animation,4.0
119818560,0.45,Sci-Fi,4.0
222903357,0.46,Action,4.9
10598904,0.9,Horror,4.6
72601013,0.57,Thriller,4.0
10001545,0.64,Indie,4.0
183317053,0.73,Sci-Fi,6.1
27625002,0.3,Horror,4.0
16997354,0.8,Indie,4.9
9006741,0.42,Indie,4.0
20572470,0.53,Drama,4.0
334799305,0.59,Action,5.8
5582921,0.42,Horror,4.0
269055679,0.96,Action,7.9
126440574,0.62,Adventure,4.0
236046129,0.87,Action,7.1
58666687,0.4,Drama,4.0
29974160,0.8,Horror,4.0
12770258,0.97,Indie,4.8
128058279,0.55,Adventure,4.0
27208762,0.78,Romance,5.0
145018708,0.89,Crime,7.0
90269068,0.48,Adventure,4.0
32781968,0.4,Crime,4.0
266997457,0.98,Sci-Fi,7.6
211193965,0.69,Action,6.2
68240526,0.44,Thriller,4.0
105729393,0.37,Thriller,4.0
121107198,0.67,Crime,5.7
76963387,0.48,Animation,4.0
33241325,0.7,Romance,4.7
13379167,0.43,Horror,4.0
12518378,0.87,Indie,4.1
153146516,0.5,Adventure,5.1
99495200,0.62,Adventure,4.0
23931091,0.68,Horror,4.0
137379193,0.34,Adventure,4.0
70993262,0.45,Adventure,4.0
22139481,0.63,Comedy,4.0
7043064,0.33,Romance,4.0
29349063,0.88,Horror,4.7
71617430,0.95,Animation,6.2
57194363,0.43,Drama,4.0
54030787,0.45,Comedy,4.0
23691887,0.85,Romance,4.9
73568120,0.96,Thriller,5.0
13134198,0.71,Horror,4.0
111123530,0.9,Thriller,6.2
53856908,0.82,Drama,4.8
94394708,0.44,Thriller,4.0
22014125,0.93,Horror,4.5
33230647,0.83,Drama,5.6
33603902,0.66,Comedy,4.0
125981511,0.62,Animation,4.6
75063980,0.61,Thriller,4.6
305978965,0.36,Action,4.6
29394992,0.46,Horror,4.0
49667205,0.67,Drama,4.6
4796370,0.81,Horror,4.0
109936512,0.3,Thriller,4.0
153539567,0.87,Animation,5.6
24806352,0.37,Horror,4.0
21973132,0.63,Horror,4.0
145199042,0.8,Action,6.0
2779064,0.78,Indie,4.2
162957330,0.39,Animation,4.6
144387823,0.41,Crime,4.2
1216452,0.85,Indie,4.7
120791926,0.35,Sci-Fi,4.0
84769403,0.37,Comedy,4.0
66618646,0.87,Adventure,5.2
145397007,0.5,Action,4.2
23765741,0.87,Drama,5.3
252890565,0.6,Fantasy,6.0
73029531,0.4,Comedy,4.0
57969158,0.75,Drama,4.4
19343571,0.44,Indie,4.0
25398775,0.37,Horror,4.0
25467107,0.57,Romance,4.0
77272153,0.58,Comedy,4.0
232161147,0.61,Action,5.8
242543883,0.32,Action,4.6
113198410,0.6,Crime,5.3
16348501,0.62,Romance,4.0
3306018,0.97,Horror,4.4
86580862,0.54,Animation,4.3
88859755,0.34,Thriller,4.0
44792206,0.53,Romance,4.0
26679090,0.83,Drama,5.3
29155005,0.92,Thriller,5.2
83317523,0.71,Thriller,4.0
18011433,0.83,Indie,4.6
54826465,0.52,Drama,4.5
46224676,0.72,Romance,4.1
95849417,0.88,Action,5.1
29256665,0.64,Comedy,4.0
22538021,0.97,Romance,5.8
8939555,0.37,Indie,4.0
13887702,0.81,Indie,4.3
23311653,0.72,Comedy,4.0
3445503,0.6,Indie,4.0
142834073,0.32,Crime,4.0
75332161,0.56,Comedy,4.4
219375801,0.44,Fantasy,4.2
136796521,0.45,Adventure,4.3
90938021,0.85,Thriller,4.8
76507695,0.73,Fantasy,4.9
98922577,0.85,Sci-Fi,6.2
34382253,0.69,Romance,4.6
19435564,0.76,Romance,4.9
18721924,0.64,Indie,4.1
197166698,0.64,Fantasy,5.1
67010144,0.85,Animation,5.2
80481733,0.89,Crime,5.9
42711849,0.5,Drama,4.0
103818791,0.71,Sci-Fi,4.6
167818492,0.93,Sci-Fi,6.2
13009305,0.35,Indie,4.0
5509103,0.66,Horror,4.0
164230346,0.51,Animation,4.8
59762639,0.7,Animation,5.2
24918828,0.32,Horror,4.0
9728041,0.53,Horror,4.0
21705865,0.67,Drama,4.5
147879428,0.34,Crime,4.0
233746086,0.78,Fantasy,6.9
265674424,0.97,Action,8.5
268451485,0.72,Fantasy,5.8
158519240,0.94,Animation,6.3
135867441,0.32,Action,4.0
77010790,0.59,Crime,4.0
95756130,0.93,Sci-Fi,5.1
233394424,0.71,Sci-Fi,6.0
129042425,0.31,Crime,4.0
70630659,0.77,Thriller,4.5
93758671,0.39,Thriller,4.0
168706045,0.54,Fantasy,4.3
207866658,0.46,Action,4.8
200881420,0.81,Sci-Fi,7.0
42288898,0.97,Animation,4.9
9386004,0.85,Indie,4.0
37430987,0.42,Drama,4.0
47427454,0.75,Romance,4.0
7352554,0.71,Horror,4.0
25308436,0.35,Comedy,4.0
222856559,0.78,Sci-Fi,6.9
209062355,0.78,Sci-Fi,7.0
108566604,0.89,Animation,5.5
13699130,0.77,Horror,4.0
266098491,0.91,Action,7.8
200515385,0.49,Fantasy,4.2
42963379,0.46,Drama,4.0
122949928,0.55,Sci-Fi,4.8
10407038,0.96,Drama,5.8
132568111,0.61,Crime,4.3
69061356,0.48,Adventure,4.0
5835124,0.34,Horror,4.0
86485758,0.31,Thriller,4.0
71922708,0.45,Adventure,4.0
87859244,0.66,Crime,4.9
266726138,0.94,Action,8.3
24618273,0.85,Romance,4.8
263043121,0.79,Action,7.1
117875074,0.93,Thriller,6.3
89261885,0.56,Comedy,4.1
68576654,0.88,Crime,6.3
173772347,0.69,Adventure,5.6
99820252,0.41,Animation,4.0
8993568,0.39,Indie,4.0
66828381,0.36,Crime,4.0
109409897,0.53,Animation,4.0
143623761,0.55,Fantasy,4.6
138751188,0.82,Crime,5.2
22073717,0.75,Horror,4.2
37783496,0.61,Drama,4.0
69933120,0.96,Adventure,5.8
88476650,0.58,Animation,4.3
52103909,0.91,Comedy,5.3
74114791,0.42,Comedy,4.0
11708744,0.89,Horror,4.0
53420365,0.4,Crime,4.0
204915073,0.38,Action,4.0
98010697,0.89,Crime,6.1
202381027,0.34,Action,4.4
11638423,0.31,Horror,4.0
43268405,0.79,Romance,4.7
14325837,0.35,Romance,4.0
50790386,0.46,Animation,4.0
34915252,0.35,Romance,4.0
7800950,0.32,Horror,4.0
29480515,0.96,Romance,5.9
38587137,0.94,Romance,5.0
166067290,0.55,Action,4.4
47676601,0.32,Drama,4.0
41278948,0.79,Romance,5.0
261351594,0.53,Fantasy,5.0
78750868,0.75,Fantasy,4.2
40528705,0.95,Crime,6.4
241774046,0.64,Sci-Fi,6.0
142227527,0.67,Animation,4.6
43806039,0.71,Animation,4.6
148384711,0.52,Animation,4.0
148669118,0.92,Fantasy,6.0
22494812,0.61,Romance,4.0
47352710,0.6,Comedy,4.3
68570867,0.35,Thriller,4.0
63626679,0.74,Comedy,4.6
172434253,0.46,Adventure,4.8
44078792,0.47,Drama,4.0
108484532,0.75,Crime,5.5
14461247,0.51,Horror,4.0
87783433,0.97,Thriller,5.9
148305040,0.83,Crime,6.8
64164039,0.41,Adventure,4.0
156127155,0.81,Animation,5.4
311616777,0.32,Action,4.5
32767441,0.65,Comedy,4.0
76688023,0.54,Thriller,4.0
94809689,0.78,Animation,4.6
46693416,0.71,Romance,4.0
2517925,0.35,Indie,4.0
169756473,0.73,Adventure,6.0
58827999,0.82,Thriller,5.1
7155586,0.79,Indie,4.4
52492071,0.4,Animation,4.0
169287270,0.76,Fantasy,5.6
36433078,0.42,Romance,4.0
28937788,0.37,Horror,4.0
10240549,0.68,Romance,4.3
206426384,0.87,Fantasy,6.5
32774350,0.52,Romance,4.0
10814171,0.85,Drama,5.3
8069270,0.59,Indie,4.0
154387354,0.37,Fantasy,4.0
53633655,0.49,Comedy,4.0
27359485,0.94,Drama,5.2
272257742,0.37,Fantasy,4.3
7731279,0.37,Horror,4.0
75325977,0.32,Animation,4.0
174395704,0.84,Animation,5.6
278395577,0.44,Action,6.0
184488408,0.8,Fantasy,6.1
139172776,0.92,Adventure,6.6
74647037,0.9,Comedy,5.3
33363405,0.98,Comedy,5.7
62475650,0.85,Comedy,5.4
285249640,0.35,Sci-Fi,4.4
25529296,0.61,Romance,4.0
134293291,0.35,Crime,4.0
312667841,0.37,Action,5.6
115235559,0.43,Animation,4.0
34783007,0.95,Crime,5.8
126742014,0.7,Sci-Fi,5.7
270750378,0.43,Sci-Fi,5.1
110225576,0.8,Adventure,5.1
260395505,0.9,Sci-Fi,8.1
8186992,0.3,Indie,4.0
85981401,0.78,Animation,4.4
9827292,0.72,Indie,4.1
261185217,0.54,Sci-Fi,5.7
28139408,0.87,Drama,5.8
95103644,0.63,Crime,4.8
165865783,0.67,Fantasy,4.9
120163398,0.95,Sci-Fi,6.9
17079239,0.96,Horror,4.4
87024453,0.38,Crime,4.0
14619291,0.54,Romance,4.0
59920905,0.9,Drama,6.2
170596190,0.77,Adventure,5.1
20028451,0.45,Horror,4.0
28160875,0.68,Thriller,4.0
72630014,0.58,Crime,4.6
73509858,0.48,Thriller,4.0
118773459,0.53,Adventure,4.6
18020183,0.58,Horror,4.0
43971230,0.44,Drama,4.0
233947330,0.52,Fantasy,5.3
91337475,0.85,Action,4.8
12183292,0.92,Indie,5.3
47036196,0.75,Animation,4.7
42934962,0.43,Romance,4.0
136173279,0.88,Animation,5.7
33090658,0.53,Drama,4.0
9345112,0.94,Indie,4.3
135040398,0.64,Action,5.3
164259476,0.49,Action,4.0
133671334,0.77,Crime,4.9
5148764,0.85,Indie,4.3
37608451,0.86,Thriller,5.4
25271291,0.35,Comedy,4.0
14937840,0.31,Indie,4.0
70761269,0.36,Animation,4.0
46076367,0.87,Thriller,5.5
35531515,0.65,Romance,4.0
18398318,0.44,Horror,4.0
107336413,0.62,Crime,4.3
44830286,0.96,Comedy,5.4
136349213,0.92,Adventure,6.3
192651957,0.31,Sci-Fi,4.0
70028002,0.82,Thriller,5.2
120145878,0.69,Adventure,4.2
210013543,0.55,Sci-Fi,5.3
71689344,0.53,Crime,4.4
27802899,0.68,Comedy,4.0
127100559,0.36,Adventure,4.0
122392388,0.34,Adventure,4.0
61802776,0.8,Thriller,5.3
252573386,0.77,Action,6.8
223959195,0.77,Action,6.8
194168193,0.51,Adventure,5.0
37962152,0.78,Romance,4.5
3732481,0.93,Indie,4.8
65423728,0.39,Comedy,4.0
62608919,0.41,Animation,4.0
20242805,0.9,Comedy,4.8
137797455,0.66,Crime,4.6
142245573,0.57,Animation,4.3
59490030,0.79,Thriller,5.3
20531523,0.52,Horror,4.0
244542294,0.41,Fantasy,4.4
57442403,0.85,Crime,6.0
41854987,0.71,Romance,4.1
178631259,0.93,Sci-Fi,7.1
19021839,0.66,Drama,4.6
250557460,0.58,Action,5.1
15751945,0.51,Comedy,4.0
4149011,0.67,Indie,4.0
331628229,0.7,Action,6.4
105048659,0.9,Crime,5.8
183423169,0.49,Action,5.1
98446018,0.8,Thriller,4.9
54191883,0.68,Thriller,4.3
110797338,0.7,Sci-Fi,4.3
165158045,0.42,Sci-Fi,4.2
43052154,0.7,Drama,5.0
45631600,0.82,Romance,4.9
27738525,0.89,Horror,4.7
116185343,0.41,Adventure,4.0
114518428,0.93,Sci-Fi,6.3
19060774,0.62,Drama,4.0
22004714,0.39,Comedy,4.0
109233613,0.62,Thriller,4.0
47315990,0.68,Comedy,4.0
114790544,0.62,Thriller,4.0
115086502,0.66,Animation,5.5
134591506,0.94,Sci-Fi,6.9
5794391,0.87,Indie,4.7
127253561,0.77,Adventure,5.5
107522323,0.54,Thriller,4.0
38277822,0.82,Romance,4.4
48693060,0.72,Thriller,4.8
192665130,0.55,Sci-Fi,5.7
185138697,0.6,Action,5.2
246639738,0.52,Action,6.0
19870945,0.93,Horror,4.7
227613418,0.74,Action,6.1
9490544,0.49,Indie,4.0
78167549,0.89,Fantasy,6.1
239715655,0.61,Fantasy,5.1
19306873,0.85,Indie,4.0
162244194,0.78,Action,5.3
13558266,0.59,Drama,4.2
318036754,0.73,Action,6.4
88025649,0.49,Comedy,4.0
112410193,0.8,Crime,5.4
143847506,0.91,Crime,7.1
47382668,0.79,Drama,4.8
296451901,0.58,Action,6.4
114872396,0.43,Action,4.0
56919480,0.48,Drama,4.0
227921602,0.71,Action,6.4
43215400,0.73,Thriller,4.7
247055180,0.49,Action,5.0
38289660,0.69,Romance,4.3
194287059,0.36,Fantasy,4.6
56959297,0.36,Drama,4.0
32698765,0.82,Crime,5.4
261247222,0.55,Sci-Fi,5.0
9278956,0.51,Indie,4.0
290630923,0.81,Sci-Fi,6.7
283640751,0.78,Action,6.5
45919189,0.51,Drama,4.0
163229036,0.9,Sci-Fi,5.9
11702479,0.77,Horror,4.0
155335685,0.69,Adventure,5.1
100201607,0.61,Crime,4.8
10464981,0.95,Drama,5.6
44101131,0.69,Drama,5.3
66563019,0.74,Thriller,4.8
9960764,0.53,Horror,4.0
102195746,0.36,Animation,4.0
10323419,0.62,Horror,4.0
84394567,0.75,Comedy,4.2
39356406,0.7,Drama,4.3
108356175,0.7,Thriller,4.0
4510228,0.73,Indie,4.5
165228525,0.59,Action,4.6
43449648,0.43,Crime,4.0
39329184,0.67,Drama,4.7
182526203,0.7,Adventure,5.9
14399408,0.62,Indie,4.0
13523009,0.71,Indie,4.0
60288578,0.33,Thriller,4.0
294862689,0.94,Sci-Fi,8.6
71503782,0.59,Comedy,4.0
177575543,0.7,Fantasy,4.9
28171767,0.9,Drama,6.1
83274275,0.95,Animation,6.1
16716825,0.75,Drama,5.0
128532405,0.51,Action,4.6
37783743,0.57,Romance,4.0
49795908,0.44,Crime,4.0
5696946,0.43,Horror,4.0
32101995,0.79,Thriller,4.0
130464066,0.3,Animation,4.0
78189799,0.67,Comedy,4.1
216783662,0.75,Sci-Fi,6.7
9145070,0.82,Indie,4.0
29364556,0.82,Drama,4.4
26004867,0.86,Romance,5.1
100119779,0.57,Thriller,4.0
67219913,0.45,Adventure,4.0
189088269,0.55,Sci-Fi,4.9
293771664,0.92,Action,8.1
41551055,0.43,Drama,4.0
32462163,0.53,Thriller,4.0
40232996,0.49,Thriller,4.0
69348711,0.48,Adventure,4.1
18975176,0.57,Drama,4.0
77400868,0.85,Comedy,4.9
4402590,0.75,Indie,4.0
166373822,0.52,Action,4.7
112113445,0.61,Thriller,4.2
83915716,0.59,Crime,4.0
54715287,0.8,Thriller,4.0
194771130,0.55,Adventure,5.0
42904863,0.96,Romance,4.8
36458528,0.66,Drama,4.1
40738641,0.4,Crime,4.0
9651559,0.43,Indie,4.0
16266909,0.6,Indie,4.0
145257435,0.89,Action,6.1
278264505,0.47,Action,5.2
28730670,0.86,Horror,4.4
27678982,0.54,Drama,4.0
26977191,0.73,Romance,4.3
9457013,0.66,Romance,4.0
13640289,0.66,Drama,4.0
50474543,0.64,Drama,4.9
37737931,0.77,Romance,4.0
18567716,0.69,Indie,4.0
32017871,0.33,Romance,4.0
4393115,0.56,Indie,4.0
60335089,0.93,Comedy,5.8
73786357,0.32,Thriller,4.0
27212675,0.74,Horror,4.3
35626356,0.84,Thriller,4.8
23655486,0.65,Horror,4.0
276363230,0.84,Sci-Fi,7.1
117769796,0.82,Adventure,5.5
7231510,0.49,Indie,4.0
177017333,0.92,Fantasy,6.9
3169485,0.58,Horror,4.0
108209607,0.39,Thriller,4.0
240418038,0.52,Fantasy,4.8
254273040,0.45,Action,5.3
16456652,0.7,Indie,4.1
43336626,0.56,Romance,4.1
264120267,0.53,Action,5.3
100742765,0.61,Adventure,4.7
232872184,0.77,Sci-Fi,6.8
16520363,0.32,Horror,4.0
80302094,0.68,Comedy,4.1
290792645,0.97,Sci-Fi,7.8
28194597,0.51,Horror,4.0
163698441,0.72,Action,5.0
44909289,0.59,Romance,4.4
232411039,0.68,Action,6.0
190739620,0.93,Sci-Fi,6.3
103150171,0.37,Fantasy,4.0
53835762,0.42,Comedy,4.0
14459236,0.67,Indie,4.0
202254337,0.91,Sci-Fi,6.5
49297083,0.37,Romance,4.0
132240774,0.73,Crime,5.5
135273236,0.45,Animation,4.0
136848621,0.86,Adventure,5.9
34847193,0.5,Drama,4.0
38139954,0.75,Romance,4.6
66452825,0.69,Comedy,4.1
75068702,0.43,Thriller,4.0
127197648,0.71,Sci-Fi,5.1
69864887,0.94,Comedy,5.2
134683462,0.69,Sci-Fi,5.1
64700276,0.32,Comedy,4.0
82256247,0.68,Crime,5.3
38720350,0.55,Drama,4.3
39686717,0.94,Drama,6.4
15901994,0.5,Romance,4.0
245048922,0.61,Sci-Fi,5.4
189092247,0.97,Fantasy,7.4
194275425,0.74,Adventure,6.4
17688199,0.47,Romance,4.0
15923862,0.81,Comedy,4.6
89762014,0.98,Thriller,6.5
70980819,0.95,Comedy,6.2
62475850,0.79,Animation,5.1
36367322,0.6,Animation,4.3
237283348,0.85,Action,7.4
2339038,0.55,Indie,4.0
148123896,0.59,Animation,4.2
25616016,0.82,Drama,5.1
37676550,0.55,Comedy,4.0
24312062,0.84,Drama,4.6
59295297,0.74,Comedy,4.0
17494584,0.81,Indie,4.8
26816715,0.77,Romance,4.0
129235345,0.69,Adventure,5.2
17933720,0.65,Drama,4.0
44818491,0.55,Romance,4.0
6311748,0.69,Indie,4.0
15759331,0.76,Indie,4.0
5313525,0.4,Indie,4.0
54534994,0.73,Thriller,4.0
246559711,0.51,Sci-Fi,5.5
15219242,0.79,Horror,4.2
138943089,0.62,Animation,5.5
17460718,0.7,Romance,4.0
130492190,0.56,Animation,5.2
52699019,0.89,Crime,5.4
161971213,0.31,Adventure,4.2
22087762,0.51,Romance,4.0
23422610,0.83,Horror,4.5
56433135,0.54,Crime,4.0
31637561,0.87,Crime,5.7
91302958,0.8,Animation,5.1
293938345,0.73,Action,7.6
48038253,0.48,Animation,4.0
19043194,0.89,Indie,5.6
319784184,0.69,Action,6.5
29751937,0.8,Horror,4.3
145094736,0.47,Crime,4.6
107628685,0.33,Adventure,4.0
104484546,0.36,Animation,4.0
32790417,0.66,Comedy,4.0
155482304,0.7,Sci-Fi,5.5
86379215,0.67,Adventure,5.0
49540691,0.35,Romance,4.0
82383814,0.62,Adventure,4.0
127711997,0.71,Fantasy,4.7
310723307,0.89,Action,7.2
112290895,0.7,Adventure,5.1
60132908,0.47,Adventure,4.0
19529085,0.73,Horror,4.0
198029574,0.49,Adventure,5.0
20857334,0.47,Horror,4.0
165039752,0.51,Animation,4.5
40720969,0.3,Drama,4.0
156300580,0.64,Animation,4.6
110325335,0.51,Thriller,4.4
151920814,0.73,Adventure,5.5
20991974,0.83,Drama,5.4
172463463,0.64,Sci-Fi,4.9
156668152,0.37,Animation,4.0
126449809,0.69,Fantasy,4.4
20878463,0.82,Drama,5.4
48944676,0.75,Drama,4.6
157178061,0.74,Animation,6.1
10038999,0.46,Indie,4.0
15441685,0.4,Horror,4.0
28162555,0.61,Romance,4.0
75985387,0.3,Thriller,4.0
299466265,0.54,Action,6.5
133606966,0.31,Adventure,4.0
267718934,0.79,Sci-Fi,6.6
8589070,0.52,Romance,4.0
44451320,0.68,Romance,4.0
255773882,0.64,Sci-Fi,6.6
24989411,0.47,Comedy,4.0
186130239,0.95,Adventure,7.6
82353371,0.77,Crime,5.8
127067559,0.49,Adventure,4.2
27961369,0.37,Thriller,4.0
21048785,0.55,Horror,4.0
78329409,0.39,Comedy,4.0
34768129,0.86,Romance,5.4
150223447,0.69,Fantasy,5.3
125827532,0.52,Adventure,4.2
64993129,0.68,Crime,5.1
1733225,0.4,Indie,4.0
11534790,0.95,Indie,4.8
117663377,0.43,Adventure,4.0
157228341,0.53,Adventure,4.8
9691464,0.47,Indie,4.0
155306848,0.38,Action,4.0
85277802,0.84,Thriller,5.7
280507523,0.31,Action,4.6
255594375,0.84,Action,7.0
159591023,0.73,Fantasy,5.8
94734587,0.96,Fantasy,6.4
72472909,0.84,Animation,5.9
77873864,0.71,Comedy,5.2
72840690,0.86,Comedy,5.1
6107162,0.74,Indie,4.0
107205227,0.53,Crime,4.3
15508841,0.9,Indie,4.7
3213203,0.72,Horror,4.0
200919403,0.52,Action,4.3
246867366,0.76,Sci-Fi,6.3
113776090,0.82,Adventure,5.7
45712156,0.4,Romance,4.0
172807416,0.42,Sci-Fi,4.0
80590472,0.83,Fantasy,5.2
58951077,0.89,Comedy,5.8
58025635,0.44,Crime,4.0
10817472,0.94,Horror,4.1
8831833,0.39,Romance,4.0
93047115,0.87,Adventure,5.4
115991434,0.56,Adventure,4.2
46660705,0.44,Thriller,4.0
27462359,0.96,Comedy,5.2
264486411,0.65,Fantasy,5.6
122308440,0.94,Sci-Fi,6.6
28265428,0.58,Romance,4.0
83036333,0.54,Comedy,4.0
76331294,0.31,Comedy,4.0
73728476,0.95,Thriller,4.9
27802521,0.87,Romance,4.7
70358524,0.46,Crime,4.0
116380107,0.85,Crime,6.5
227487098,0.8,Action,7.2
155556966,0.88,Action,5.7
148691720,0.65,Action,4.5
70466516,0.34,Adventure,4.0
10834286,0.55,Indie,4.0
36134663,0.42,Drama,4.0
57792540,0.85,Drama,5.7
14341144,0.83,Romance,4.0
172158649,0.57,Sci-Fi,4.7
23867956,0.52,Horror,4.0
8912393,0.9,Romance,4.0
35357217,0.33,Drama,4.0
263950714,0.66,Fantasy,5.6
267188850,0.91,Action,6.9
30087493,0.96,Comedy,5.1
92038305,0.6,Thriller,4.6
30096855,0.51,Crime,4.0
7301631,0.52,Horror,4.0
249430835,0.79,Fantasy,6.6
7586302,0.39,Indie,4.0
23136527,0.75,Drama,5.0
14550572,0.49,Indie,4.0
150726382,0.47,Sci-Fi,4.5
14026850,0.78,Horror,4.0
209564137,0.65,Fantasy,6.3
28497798,0.91,Horror,4.3
16745616,0.69,Romance,4.5
286711415,0.73,Action,7.3
8961115,0.4,Drama,4.0
133455729,0.57,Sci-Fi,4.0
189881115,0.88,Adventure,6.1
178892683,0.61,Fantasy,4.6
140546082,0.67,Fantasy,4.3
24993604,0.82,Horror,4.7
19503683,0.47,Romance,4.0
182491394,0.75,Adventure,6.1
41834394,0.48,Romance,4.0
106207066,0.32,Thriller,4.0
45484208,0.96,Comedy,5.9
88882130,0.78,Comedy,4.3
27604461,0.61,Romance,4.0
82742871,0.42,Comedy,4.0
82312160,0.4,Animation,4.0
186663965,0.8,Action,5.9
279362931,0.4,Fantasy,5.6
42615182,0.84,Animation,4.8
276212265,0.94,Sci-Fi,7.8
17653518,0.37,Romance,4.0
145285084,0.72,Crime,6.1
6101987,0.67,Indie,4.3
47138304,0.49,Thriller,4.0
59795077,0.57,Thriller,4.0
83960898,0.62,Thriller,4.0
3011865,0.35,Horror,4.0
71822962,0.44,Crime,4.0
87935463,0.34,Fantasy,4.0
40274808,0.86,Drama,5.7
195022223,0.83,Sci-Fi,6.6
99378566,0.43,Thriller,4.0
45374151,0.96,Comedy,5.0
36572053,0.79,Thriller,4.6
50380452,0.44,Crime,4.0
28520984,0.52,Horror,4.0
113526535,0.66,Animation,5.3
196462448,0.46,Fantasy,4.4
87646617,0.81,Comedy,5.0
60818870,0.9,Comedy,5.9
284817171,0.87,Action,7.1
92616017,0.59,Crime,4.0
17351212,0.82,Indie,4.0
26888060,0.98,Comedy,5.4
167321108,0.46,Fantasy,4.7
176092244,0.59,Adventure,5.2
27295165,0.8,Horror,4.6
98158923,0.52,Crime,4.3
14967567,0.36,Horror,4.0
125161154,0.7,Adventure,4.6
109339143,0.48,Thriller,4.4
17369931,0.68,Indie,4.3
101420209,0.65,Thriller,5.0
25650731,0.71,Thriller,4.1
43230744,0.69,Crime,4.0
186824890,0.69,Sci-Fi,6.0
183233947,0.85,Fantasy,6.6
266457659,0.74,Action,6.6
70006263,0.94,Adventure,6.2
129909843,0.83,Crime,6.2
195985343,0.69,Action,4.9
13630637,0.5,Romance,4.0
325147697,0.88,Action,7.6
76177572,0.54,Crime,4.7
17965511,0.83,Horror,4.0
9830643,0.82,Indie,4.0
176908743,0.74,Animation,6.3
18546617,0.87,Romance,5.3
30609213,0.72,Romance,4.5
174968987,0.86,Sci-Fi,5.7
4034410,0.73,Indie,4.0
109980573,0.81,Adventure,5.0
17288684,0.54,Indie,4.0
17684896,0.95,Romance,4.8
40473149,0.7,Comedy,4.7
19806765,0.5,Indie,4.0
34707397,0.72,Drama,4.0
27152370,0.78,Comedy,4.9
84309470,0.88,Crime,5.2
42757465,0.54,Romance,4.0
33908449,0.87,Thriller,5.2
23582960,0.69,Horror,4.0
208792366,0.86,Sci-Fi,6.3
52796597,0.98,Drama,5.3
276583874,0.97,Sci-Fi,7.5
208207136,0.74,Sci-Fi,5.6
239339603,0.47,Action,4.3
199727684,0.87,Fantasy,6.4
81603793,0.58,Animation,4.7
177271327,0.73,Fantasy,6.2
55096899,0.78,Thriller,5.3
17472519,0.55,Horror,4.0
175940879,0.67,Sci-Fi,4.7
5512829,0.52,Indie,4.0
9284433,0.84,Indie,4.6
83109300,0.78,Comedy,4.9
45578076,0.79,Comedy,4.9
104366395,0.86,Crime,5.4
22268939,0.87,Horror,4.2
193448109,0.7,Adventure,5.0
9484124,0.68,Drama,4.2
266617993,0.62,Action,6.4
62568410,0.34,Comedy,4.0
137648975,0.94,Fantasy,6.6
17468844,0.59,Indie,4.0
34591620,0.45,Drama,4.0
111781832,0.52,Animation,4.2
139291349,0.4,Animation,4.0
108768688,0.51,Crime,4.0
84219272,0.78,Fantasy,4.7
24531256,0.72,Comedy,4.0
6409216,0.8,Indie,4.0
277697692,0.82,Fantasy,6.6
9978876,0.74,Drama,4.4
